"","Month","Day","Year","Receiver","Transmitter","River","Receiver.Transmitter"
"695448",4,7,2013,"113404","31759","C","113404.31759"
"695451",4,7,2013,"113424","31748","C","113424.31748"
"695453",4,7,2013,"113404","45865","C","113404.45865"
"695456",4,7,2013,"113404","31739","C","113404.31739"
"695457",4,7,2013,"113424","31739","C","113424.31739"
"695499",4,7,2013,"113404","31756","C","113404.31756"
"695509",4,7,2013,"113404","31748","C","113404.31748"
"695513",4,7,2013,"113404","31740","C","113404.31740"
"695525",4,7,2013,"113424","31756","C","113424.31756"
"695549",4,7,2013,"110029","31740","C","110029.31740"
"695590",4,7,2013,"110029","31739","C","110029.31739"
"695615",4,7,2013,"113424","30569","C","113424.30569"
"695636",4,7,2013,"110029","30569","C","110029.30569"
"695645",4,7,2013,"110029","31756","C","110029.31756"
"695667",4,7,2013,"113404","30569","C","113404.30569"
"695669",4,7,2013,"110029","31748","C","110029.31748"
"695700",4,7,2013,"113424","45865","C","113424.45865"
"695728",4,7,2013,"113424","31759","C","113424.31759"
"695834",4,7,2013,"110029","45865","C","110029.45865"
"695842",4,7,2013,"113424","31740","C","113424.31740"
"695919",4,7,2013,"110029","31759","C","110029.31759"
"696040",4,7,2013,"113424","30575","C","113424.30575"
"696409",4,7,2013,"113404","30575","C","113404.30575"
"696863",4,8,2013,"113424","45865","C","113424.45865"
"696865",4,8,2013,"110029","31748","C","110029.31748"
"696874",4,8,2013,"110029","30575","C","110029.30575"
"696889",4,8,2013,"113404","30569","C","113404.30569"
"696894",4,8,2013,"110029","31739","C","110029.31739"
"696932",4,8,2013,"110029","31732","C","110029.31732"
"697040",4,8,2013,"113404","31739","C","113404.31739"
"697041",4,8,2013,"113424","31739","C","113424.31739"
"697043",4,8,2013,"113424","30569","C","113424.30569"
"697059",4,8,2013,"110029","31756","C","110029.31756"
"697088",4,8,2013,"113424","30575","C","113424.30575"
"697120",4,8,2013,"113404","45865","C","113404.45865"
"697180",4,8,2013,"110029","31759","C","110029.31759"
"697188",4,8,2013,"113424","31732","C","113424.31732"
"697283",4,8,2013,"110029","31754","C","110029.31754"
"697480",4,8,2013,"113424","31754","C","113424.31754"
"697482",4,8,2013,"113404","31754","C","113404.31754"
"697484",4,8,2013,"113404","31756","C","113404.31756"
"697485",4,8,2013,"113424","31748","C","113424.31748"
"697689",4,8,2013,"113404","31748","C","113404.31748"
"697699",4,8,2013,"113404","31732","C","113404.31732"
"697701",4,9,2013,"113404","31732","C","113404.31732"
"697730",4,9,2013,"113404","45709","C","113404.45709"
"697734",4,9,2013,"113424","30569","C","113424.30569"
"697776",4,9,2013,"113404","45734","C","113404.45734"
"697806",4,9,2013,"113404","30575","C","113404.30575"
"697809",4,9,2013,"113404","30567","C","113404.30567"
"697884",4,9,2013,"113424","31754","C","113424.31754"
"698011",4,9,2013,"113404","31739","C","113404.31739"
"698038",4,9,2013,"113404","31754","C","113404.31754"
"698067",4,9,2013,"113424","30575","C","113424.30575"
"698073",4,9,2013,"113404","45865","C","113404.45865"
"698079",4,9,2013,"113424","31732","C","113424.31732"
"698120",4,9,2013,"113424","45865","C","113424.45865"
"698160",4,9,2013,"110029","30569","C","110029.30569"
"698193",4,9,2013,"110029","45764","C","110029.45764"
"698198",4,9,2013,"110029","31756","C","110029.31756"
"698222",4,10,2013,"110029","30575","C","110029.30575"
"698285",4,10,2013,"113424","45859","C","113424.45859"
"698323",4,10,2013,"113404","31759","C","113404.31759"
"698336",4,10,2013,"113404","31739","C","113404.31739"
"698343",4,10,2013,"113404","31754","C","113404.31754"
"698344",4,10,2013,"113404","45859","C","113404.45859"
"698353",4,10,2013,"110029","31756","C","110029.31756"
"698376",4,10,2013,"110029","31748","C","110029.31748"
"698378",4,10,2013,"113404","31756","C","113404.31756"
"698394",4,10,2013,"113404","30569","C","113404.30569"
"698482",4,10,2013,"110029","31759","C","110029.31759"
"698514",4,10,2013,"113424","31756","C","113424.31756"
"698526",4,10,2013,"113424","31759","C","113424.31759"
"698533",4,10,2013,"113424","30569","C","113424.30569"
"698603",4,10,2013,"110029","45862","C","110029.45862"
"698616",4,10,2013,"113424","31754","C","113424.31754"
"698706",4,10,2013,"110029","31750","C","110029.31750"
"698724",4,10,2013,"113404","30575","C","113404.30575"
"698820",4,10,2013,"113424","45862","C","113424.45862"
"698844",4,10,2013,"110029","31732","C","110029.31732"
"698887",4,10,2013,"113424","31732","C","113424.31732"
"698949",4,10,2013,"113404","31732","C","113404.31732"
"698994",4,11,2013,"110029","30575","C","110029.30575"
"699008",4,11,2013,"113424","45862","C","113424.45862"
"699012",4,11,2013,"113404","31750","C","113404.31750"
"699016",4,11,2013,"113404","31732","C","113404.31732"
"699026",4,11,2013,"113404","45764","C","113404.45764"
"699031",4,11,2013,"110029","45862","C","110029.45862"
"699032",4,11,2013,"110029","45859","C","110029.45859"
"699036",4,11,2013,"113424","45764","C","113424.45764"
"699046",4,11,2013,"113404","30575","C","113404.30575"
"699057",4,11,2013,"110029","30573","C","110029.30573"
"699087",4,11,2013,"110029","31754","C","110029.31754"
"699129",4,11,2013,"113404","30569","C","113404.30569"
"699131",4,11,2013,"113404","45862","C","113404.45862"
"699151",4,11,2013,"113424","30575","C","113424.30575"
"699170",4,11,2013,"113404","31730","C","113404.31730"
"699214",4,11,2013,"113424","31739","C","113424.31739"
"699256",4,11,2013,"113424","45709","C","113424.45709"
"699301",4,12,2013,"113424","31748","C","113424.31748"
"699318",4,12,2013,"110029","45764","C","110029.45764"
"699321",4,12,2013,"110029","30575","C","110029.30575"
"699343",4,12,2013,"113424","31759","C","113424.31759"
"699390",4,12,2013,"113424","30569","C","113424.30569"
"699402",4,12,2013,"110029","31754","C","110029.31754"
"699438",4,12,2013,"113424","31756","C","113424.31756"
"699446",4,12,2013,"113424","45859","C","113424.45859"
"699497",4,12,2013,"113404","31750","C","113404.31750"
"699508",4,12,2013,"113424","45709","C","113424.45709"
"699522",4,12,2013,"113404","31745","C","113404.31745"
"699564",4,12,2013,"113404","30569","C","113404.30569"
"699575",4,12,2013,"113424","31745","C","113424.31745"
"699702",4,12,2013,"110029","30582","C","110029.30582"
"699763",4,12,2013,"110029","30573","C","110029.30573"
"699817",4,12,2013,"113424","31750","C","113424.31750"
"699873",4,12,2013,"113404","31742","C","113404.31742"
"699979",4,12,2013,"113424","31739","C","113424.31739"
"700024",4,12,2013,"113424","31754","C","113424.31754"
"700059",4,12,2013,"113424","31740","C","113424.31740"
"700070",4,12,2013,"113424","30582","C","113424.30582"
"700083",4,12,2013,"113424","45764","C","113424.45764"
"700085",4,12,2013,"113424","30573","C","113424.30573"
"700086",4,12,2013,"113424","31731","C","113424.31731"
"700152",4,12,2013,"113424","31742","C","113424.31742"
"700162",4,12,2013,"110029","31756","C","110029.31756"
"700182",4,12,2013,"113404","30575","C","113404.30575"
"700217",4,12,2013,"110029","31731","C","110029.31731"
"700259",4,12,2013,"113404","31759","C","113404.31759"
"700304",4,12,2013,"110029","45709","C","110029.45709"
"700327",4,12,2013,"113404","31754","C","113404.31754"
"700342",4,12,2013,"110029","45859","C","110029.45859"
"700370",4,12,2013,"110029","31742","C","110029.31742"
"700554",4,12,2013,"110029","31734","C","110029.31734"
"700699",4,13,2013,"110029","31742","C","110029.31742"
"700701",4,13,2013,"110029","31756","C","110029.31756"
"700703",4,13,2013,"113424","31745","C","113424.31745"
"700714",4,13,2013,"110029","30573","C","110029.30573"
"700799",4,13,2013,"113404","31750","C","113404.31750"
"700811",4,13,2013,"113404","31759","C","113404.31759"
"700812",4,13,2013,"113404","30541","C","113404.30541"
"700832",4,13,2013,"113404","45709","C","113404.45709"
"700851",4,13,2013,"113404","31742","C","113404.31742"
"700889",4,13,2013,"113404","31748","C","113404.31748"
"700893",4,13,2013,"113424","31754","C","113424.31754"
"700902",4,13,2013,"113404","45859","C","113404.45859"
"700917",4,13,2013,"113404","31731","C","113404.31731"
"700927",4,13,2013,"113404","30575","C","113404.30575"
"700951",4,13,2013,"113404","31739","C","113404.31739"
"700973",4,13,2013,"113404","31754","C","113404.31754"
"701100",4,13,2013,"113404","31745","C","113404.31745"
"701199",4,13,2013,"113424","31748","C","113424.31748"
"701250",4,13,2013,"113404","31756","C","113404.31756"
"701355",4,13,2013,"110029","45764","C","110029.45764"
"701416",4,13,2013,"113424","31739","C","113424.31739"
"701546",4,13,2013,"113404","31734","C","113404.31734"
"701600",4,13,2013,"113424","31742","C","113424.31742"
"701754",4,13,2013,"113424","31759","C","113424.31759"
"701792",4,13,2013,"113424","30541","C","113424.30541"
"701798",4,13,2013,"110029","31739","C","110029.31739"
"701800",4,13,2013,"110029","31754","C","110029.31754"
"701808",4,13,2013,"110029","31759","C","110029.31759"
"701824",4,13,2013,"110029","30582","C","110029.30582"
"701829",4,13,2013,"113424","31734","C","113424.31734"
"701861",4,13,2013,"110029","31734","C","110029.31734"
"701865",4,13,2013,"110029","31740","C","110029.31740"
"701879",4,13,2013,"113424","31756","C","113424.31756"
"701917",4,13,2013,"110029","30541","C","110029.30541"
"701971",4,13,2013,"110029","31748","C","110029.31748"
"701972",4,13,2013,"110029","29962","C","110029.29962"
"702076",4,13,2013,"113404","29962","C","113404.29962"
"702148",4,13,2013,"113424","29962","C","113424.29962"
"702210",4,13,2013,"113424","31740","C","113424.31740"
"702280",4,13,2013,"113404","45764","C","113404.45764"
"702289",4,13,2013,"113424","45764","C","113424.45764"
"702386",4,13,2013,"113404","31740","C","113404.31740"
"702657",4,13,2013,"113424","31750","C","113424.31750"
"702830",4,13,2013,"113424","30582","C","113424.30582"
"702944",4,14,2013,"113424","31748","C","113424.31748"
"702945",4,14,2013,"110029","29962","C","110029.29962"
"702947",4,14,2013,"113404","31750","C","113404.31750"
"702948",4,14,2013,"113404","31759","C","113404.31759"
"702949",4,14,2013,"113424","31754","C","113424.31754"
"702950",4,14,2013,"113424","31739","C","113424.31739"
"702955",4,14,2013,"110029","45764","C","110029.45764"
"702956",4,14,2013,"113404","31742","C","113404.31742"
"702959",4,14,2013,"113424","31734","C","113424.31734"
"702960",4,14,2013,"113404","31756","C","113404.31756"
"702961",4,14,2013,"113424","31756","C","113424.31756"
"702962",4,14,2013,"113404","31748","C","113404.31748"
"702963",4,14,2013,"113424","31745","C","113424.31745"
"702981",4,14,2013,"113424","31750","C","113424.31750"
"702982",4,14,2013,"113424","31759","C","113424.31759"
"702983",4,14,2013,"113424","31742","C","113424.31742"
"702985",4,14,2013,"113404","30582","C","113404.30582"
"702988",4,14,2013,"110029","31742","C","110029.31742"
"703002",4,14,2013,"110029","31739","C","110029.31739"
"703009",4,14,2013,"110029","31734","C","110029.31734"
"703013",4,14,2013,"113424","30541","C","113424.30541"
"703023",4,14,2013,"113424","30582","C","113424.30582"
"703027",4,14,2013,"113404","31740","C","113404.31740"
"703036",4,14,2013,"113404","31754","C","113404.31754"
"703037",4,14,2013,"110029","31735","C","110029.31735"
"703042",4,14,2013,"110029","45859","C","110029.45859"
"703044",4,14,2013,"113424","31740","C","113424.31740"
"703048",4,14,2013,"113424","45764","C","113424.45764"
"703055",4,14,2013,"113404","31739","C","113404.31739"
"703062",4,14,2013,"110029","31756","C","110029.31756"
"703067",4,14,2013,"113404","31734","C","113404.31734"
"703078",4,14,2013,"110029","31759","C","110029.31759"
"703083",4,14,2013,"113404","31745","C","113404.31745"
"703087",4,14,2013,"110029","31748","C","110029.31748"
"703089",4,14,2013,"110029","30582","C","110029.30582"
"703091",4,14,2013,"113404","31735","C","113404.31735"
"703094",4,14,2013,"113424","31735","C","113424.31735"
"703101",4,14,2013,"110029","31740","C","110029.31740"
"703103",4,14,2013,"113404","45859","C","113404.45859"
"703107",4,14,2013,"110029","30541","C","110029.30541"
"703164",4,14,2013,"113404","30541","C","113404.30541"
"703760",4,14,2013,"110029","45709","C","110029.45709"
"703895",4,14,2013,"113424","45859","C","113424.45859"
"703971",4,14,2013,"110029","31754","C","110029.31754"
"704062",4,14,2013,"113404","29962","C","113404.29962"
"704117",4,14,2013,"113404","45764","C","113404.45764"
"704127",4,14,2013,"110029","31753","C","110029.31753"
"704179",4,14,2013,"110029","31750","C","110029.31750"
"704347",4,14,2013,"113404","45709","C","113404.45709"
"704801",4,14,2013,"113404","31753","C","113404.31753"
"704897",4,15,2013,"113424","31740","C","113424.31740"
"704900",4,15,2013,"113424","31753","C","113424.31753"
"704919",4,15,2013,"113424","31739","C","113424.31739"
"704935",4,15,2013,"110029","31748","C","110029.31748"
"704942",4,15,2013,"113424","31750","C","113424.31750"
"704946",4,15,2013,"113424","45859","C","113424.45859"
"704958",4,15,2013,"113424","31759","C","113424.31759"
"704979",4,15,2013,"110029","31734","C","110029.31734"
"704993",4,15,2013,"113424","31745","C","113424.31745"
"704997",4,15,2013,"113404","31742","C","113404.31742"
"704999",4,15,2013,"113404","30541","C","113404.30541"
"705005",4,15,2013,"110029","45715","C","110029.45715"
"705016",4,15,2013,"113404","31740","C","113404.31740"
"705130",4,15,2013,"110029","31756","C","110029.31756"
"705131",4,15,2013,"110029","31739","C","110029.31739"
"705137",4,15,2013,"110029","31754","C","110029.31754"
"705176",4,15,2013,"113424","30582","C","113424.30582"
"705190",4,15,2013,"110029","31745","C","110029.31745"
"705271",4,15,2013,"113424","45856","C","113424.45856"
"705398",4,15,2013,"113424","31756","C","113424.31756"
"705600",4,15,2013,"113424","45715","C","113424.45715"
"705616",4,15,2013,"113404","31754","C","113404.31754"
"705694",4,15,2013,"113404","31756","C","113404.31756"
"705695",4,15,2013,"113404","45715","C","113404.45715"
"705707",4,15,2013,"113404","31751","C","113404.31751"
"705750",4,15,2013,"110029","31746","C","110029.31746"
"705852",4,15,2013,"113404","31748","C","113404.31748"
"705930",4,15,2013,"113424","31742","C","113424.31742"
"705934",4,15,2013,"113424","31746","C","113424.31746"
"705947",4,15,2013,"113424","31754","C","113424.31754"
"706011",4,15,2013,"113404","31750","C","113404.31750"
"706058",4,15,2013,"110029","31738","C","110029.31738"
"706071",4,15,2013,"113404","31759","C","113404.31759"
"706090",4,15,2013,"113404","31745","C","113404.31745"
"706208",4,15,2013,"113404","31746","C","113404.31746"
"706245",4,15,2013,"113404","45859","C","113404.45859"
"706267",4,15,2013,"113404","31738","C","113404.31738"
"706332",4,15,2013,"113404","31739","C","113404.31739"
"706335",4,15,2013,"110029","31755","C","110029.31755"
"706339",4,15,2013,"113404","45856","C","113404.45856"
"706349",4,15,2013,"113424","31748","C","113424.31748"
"706480",4,15,2013,"113424","31734","C","113424.31734"
"706484",4,15,2013,"113404","30582","C","113404.30582"
"706493",4,15,2013,"113424","30541","C","113424.30541"
"706506",4,15,2013,"113404","31753","C","113404.31753"
"706543",4,15,2013,"113424","31751","C","113424.31751"
"706550",4,15,2013,"110029","31742","C","110029.31742"
"706591",4,15,2013,"113404","31755","C","113404.31755"
"706593",4,15,2013,"113424","31755","C","113424.31755"
"706745",4,15,2013,"113404","31734","C","113404.31734"
"707062",4,15,2013,"110029","30541","C","110029.30541"
"707512",4,16,2013,"113404","31742","C","113404.31742"
"707518",4,16,2013,"113404","31745","C","113404.31745"
"707519",4,16,2013,"110029","31755","C","110029.31755"
"707520",4,16,2013,"113404","31739","C","113404.31739"
"707524",4,16,2013,"113424","31753","C","113424.31753"
"707538",4,16,2013,"113404","31750","C","113404.31750"
"707540",4,16,2013,"113404","45859","C","113404.45859"
"707549",4,16,2013,"113424","30582","C","113424.30582"
"707553",4,16,2013,"113424","31754","C","113424.31754"
"707574",4,16,2013,"113404","31759","C","113404.31759"
"707591",4,16,2013,"110029","31748","C","110029.31748"
"707598",4,16,2013,"110029","31734","C","110029.31734"
"707840",4,16,2013,"113424","31759","C","113424.31759"
"707879",4,16,2013,"113424","31742","C","113424.31742"
"707904",4,16,2013,"113404","31748","C","113404.31748"
"707912",4,16,2013,"113404","30541","C","113404.30541"
"707920",4,16,2013,"113404","31754","C","113404.31754"
"707957",4,16,2013,"110029","31740","C","110029.31740"
"708058",4,16,2013,"113424","45715","C","113424.45715"
"708077",4,16,2013,"113404","31753","C","113404.31753"
"708098",4,16,2013,"113424","31739","C","113424.31739"
"708108",4,16,2013,"113404","45715","C","113404.45715"
"708143",4,16,2013,"113424","31750","C","113424.31750"
"708160",4,16,2013,"113424","31748","C","113424.31748"
"708164",4,16,2013,"113404","30582","C","113404.30582"
"708200",4,16,2013,"113424","31745","C","113424.31745"
"708227",4,16,2013,"110029","45715","C","110029.45715"
"708228",4,16,2013,"113424","31751","C","113424.31751"
"708249",4,16,2013,"113404","45862","C","113404.45862"
"708254",4,16,2013,"110029","31750","C","110029.31750"
"708255",4,16,2013,"113404","31734","C","113404.31734"
"708265",4,16,2013,"113424","45862","C","113424.45862"
"708266",4,16,2013,"113424","45859","C","113424.45859"
"708269",4,16,2013,"113404","31751","C","113404.31751"
"708279",4,16,2013,"110029","31759","C","110029.31759"
"708304",4,16,2013,"110029","30541","C","110029.30541"
"708319",4,16,2013,"110029","45859","C","110029.45859"
"708356",4,16,2013,"110029","31745","C","110029.31745"
"708357",4,16,2013,"113424","30541","C","113424.30541"
"708371",4,16,2013,"110029","31754","C","110029.31754"
"708376",4,16,2013,"110029","31742","C","110029.31742"
"708399",4,16,2013,"113424","31740","C","113424.31740"
"708406",4,16,2013,"110029","31753","C","110029.31753"
"708427",4,16,2013,"113404","31738","C","113404.31738"
"708431",4,16,2013,"113404","31746","C","113404.31746"
"708438",4,16,2013,"110029","31739","C","110029.31739"
"708512",4,16,2013,"113404","31740","C","113404.31740"
"708953",4,16,2013,"113404","45856","C","113404.45856"
"709008",4,16,2013,"113424","45856","C","113424.45856"
"709020",4,16,2013,"110029","31743","C","110029.31743"
"709496",4,16,2013,"113404","31755","C","113404.31755"
"709549",4,16,2013,"110029","31751","C","110029.31751"
"709552",4,16,2013,"110029","30582","C","110029.30582"
"709765",4,16,2013,"110029","45862","C","110029.45862"
"709913",4,16,2013,"113424","31734","C","113424.31734"
"709935",4,16,2013,"113424","31743","C","113424.31743"
"710011",4,17,2013,"110029","31734","C","110029.31734"
"710012",4,17,2013,"110029","31743","C","110029.31743"
"710014",4,17,2013,"113424","31742","C","113424.31742"
"710016",4,17,2013,"113424","31740","C","113424.31740"
"710017",4,17,2013,"110029","31740","C","110029.31740"
"710018",4,17,2013,"113424","45715","C","113424.45715"
"710020",4,17,2013,"113404","31754","C","113404.31754"
"710021",4,17,2013,"110029","31751","C","110029.31751"
"710024",4,17,2013,"110029","45715","C","110029.45715"
"710026",4,17,2013,"110029","31742","C","110029.31742"
"710037",4,17,2013,"113424","31734","C","113424.31734"
"710044",4,17,2013,"113424","31759","C","113424.31759"
"710059",4,17,2013,"110029","30582","C","110029.30582"
"710097",4,17,2013,"110029","31759","C","110029.31759"
"710109",4,17,2013,"113424","31743","C","113424.31743"
"710131",4,17,2013,"113424","31751","C","113424.31751"
"710159",4,17,2013,"110029","45862","C","110029.45862"
"710181",4,17,2013,"110029","45859","C","110029.45859"
"710224",4,17,2013,"113424","30582","C","113424.30582"
"710225",4,17,2013,"113404","31739","C","113404.31739"
"710244",4,17,2013,"113404","31745","C","113404.31745"
"710245",4,17,2013,"113404","31759","C","113404.31759"
"710269",4,17,2013,"113424","45856","C","113424.45856"
"710290",4,17,2013,"113404","31748","C","113404.31748"
"710302",4,17,2013,"113404","45715","C","113404.45715"
"710314",4,17,2013,"110029","45855","C","110029.45855"
"710349",4,17,2013,"113424","31745","C","113424.31745"
"710350",4,17,2013,"113404","31743","C","113404.31743"
"710357",4,17,2013,"113404","31746","C","113404.31746"
"710374",4,17,2013,"113404","45855","C","113404.45855"
"710413",4,17,2013,"113404","31753","C","113404.31753"
"710437",4,17,2013,"113424","45855","C","113424.45855"
"710449",4,17,2013,"113404","31742","C","113404.31742"
"710462",4,17,2013,"110029","31750","C","110029.31750"
"710508",4,17,2013,"113404","31750","C","113404.31750"
"710529",4,17,2013,"110029","31753","C","110029.31753"
"710551",4,17,2013,"113404","31740","C","113404.31740"
"710616",4,17,2013,"110029","30573","C","110029.30573"
"710682",4,17,2013,"113404","31751","C","113404.31751"
"710725",4,17,2013,"110029","31739","C","110029.31739"
"710774",4,17,2013,"110029","30541","C","110029.30541"
"710899",4,17,2013,"110029","45735","C","110029.45735"
"710906",4,17,2013,"113404","30541","C","113404.30541"
"711007",4,17,2013,"113424","31748","C","113424.31748"
"711067",4,17,2013,"113424","31754","C","113424.31754"
"711118",4,17,2013,"110029","31754","C","110029.31754"
"711203",4,17,2013,"110029","31738","C","110029.31738"
"711415",4,17,2013,"113404","31734","C","113404.31734"
"711579",4,17,2013,"113404","31738","C","113404.31738"
"711619",4,17,2013,"110029","31745","C","110029.31745"
"712568",4,17,2013,"113424","31753","C","113424.31753"
"712890",4,17,2013,"113424","30541","C","113424.30541"
"713131",4,17,2013,"113424","30573","C","113424.30573"
"713502",4,17,2013,"113424","31738","C","113424.31738"
"713548",4,17,2013,"113424","31750","C","113424.31750"
"713755",4,17,2013,"113404","30573","C","113404.30573"
"714431",4,18,2013,"113404","45715","C","113404.45715"
"714432",4,18,2013,"113404","31743","C","113404.31743"
"714433",4,18,2013,"113424","45715","C","113424.45715"
"714434",4,18,2013,"113424","31743","C","113424.31743"
"714435",4,18,2013,"113404","31751","C","113404.31751"
"714441",4,18,2013,"110029","31734","C","110029.31734"
"714442",4,18,2013,"110029","31738","C","110029.31738"
"714448",4,18,2013,"113404","45855","C","113404.45855"
"714453",4,18,2013,"113404","31753","C","113404.31753"
"714454",4,18,2013,"113424","31740","C","113424.31740"
"714461",4,18,2013,"113404","31759","C","113404.31759"
"714467",4,18,2013,"113424","31753","C","113424.31753"
"714471",4,18,2013,"113404","31746","C","113404.31746"
"714473",4,18,2013,"113424","31738","C","113424.31738"
"714477",4,18,2013,"113424","31751","C","113424.31751"
"714488",4,18,2013,"110029","30582","C","110029.30582"
"714508",4,18,2013,"113404","31740","C","113404.31740"
"714511",4,18,2013,"110029","30541","C","110029.30541"
"714513",4,18,2013,"113404","31745","C","113404.31745"
"714516",4,18,2013,"110029","31743","C","110029.31743"
"714517",4,18,2013,"113404","31734","C","113404.31734"
"714561",4,18,2013,"113424","31734","C","113424.31734"
"714609",4,18,2013,"110029","45715","C","110029.45715"
"714612",4,18,2013,"110029","31751","C","110029.31751"
"714621",4,18,2013,"110029","31753","C","110029.31753"
"714638",4,18,2013,"110029","31740","C","110029.31740"
"714642",4,18,2013,"113424","31745","C","113424.31745"
"714649",4,18,2013,"113404","31739","C","113404.31739"
"714660",4,18,2013,"110029","45862","C","110029.45862"
"714681",4,18,2013,"113424","31759","C","113424.31759"
"714686",4,18,2013,"113424","30582","C","113424.30582"
"714725",4,18,2013,"113424","45855","C","113424.45855"
"714760",4,18,2013,"110029","31745","C","110029.31745"
"714884",4,18,2013,"113404","31738","C","113404.31738"
"714942",4,18,2013,"110029","31739","C","110029.31739"
"714956",4,18,2013,"113404","31750","C","113404.31750"
"714980",4,18,2013,"113424","31739","C","113424.31739"
"714985",4,18,2013,"113424","30541","C","113424.30541"
"715101",4,18,2013,"113404","31748","C","113404.31748"
"715135",4,18,2013,"110029","31754","C","110029.31754"
"715218",4,18,2013,"113424","31750","C","113424.31750"
"715221",4,18,2013,"110029","31742","C","110029.31742"
"715328",4,18,2013,"113404","31742","C","113404.31742"
"715403",4,18,2013,"110029","31759","C","110029.31759"
"715914",4,18,2013,"113404","31754","C","113404.31754"
"716342",4,18,2013,"113424","31754","C","113424.31754"
"717387",4,18,2013,"113424","31742","C","113424.31742"
"717411",4,18,2013,"113424","46192","C","113424.46192"
"717457",4,18,2013,"110029","45764","C","110029.45764"
"717573",4,18,2013,"113424","45764","C","113424.45764"
"717609",4,18,2013,"113404","45862","C","113404.45862"
"717615",4,18,2013,"113404","46192","C","113404.46192"
"717618",4,19,2013,"113404","46192","C","113404.46192"
"717619",4,19,2013,"113424","45764","C","113424.45764"
"717635",4,19,2013,"113404","31753","C","113404.31753"
"717636",4,19,2013,"113404","45862","C","113404.45862"
"717639",4,19,2013,"110029","30582","C","110029.30582"
"717641",4,19,2013,"113404","31745","C","113404.31745"
"717644",4,19,2013,"110029","31746","C","110029.31746"
"717646",4,19,2013,"113404","45764","C","113404.45764"
"717673",4,19,2013,"113404","45715","C","113404.45715"
"717694",4,19,2013,"113404","31754","C","113404.31754"
"717706",4,19,2013,"113424","45715","C","113424.45715"
"717711",4,19,2013,"110029","31759","C","110029.31759"
"717786",4,19,2013,"113404","31739","C","113404.31739"
"717820",4,19,2013,"113404","31746","C","113404.31746"
"717884",4,19,2013,"113424","31743","C","113424.31743"
"717886",4,19,2013,"113424","46192","C","113424.46192"
"717952",4,19,2013,"113424","45855","C","113424.45855"
"717958",4,19,2013,"113424","31746","C","113424.31746"
"718029",4,19,2013,"113404","31740","C","113404.31740"
"718146",4,19,2013,"113404","30582","C","113404.30582"
"718159",4,19,2013,"113404","31751","C","113404.31751"
"718194",4,19,2013,"110029","31734","C","110029.31734"
"718209",4,20,2013,"110029","45855","C","110029.45855"
"718213",4,20,2013,"110029","30582","C","110029.30582"
"718237",4,20,2013,"113404","46192","C","113404.46192"
"718242",4,20,2013,"110029","31746","C","110029.31746"
"718402",4,20,2013,"113424","31759","C","113424.31759"
"718405",4,20,2013,"113404","31743","C","113404.31743"
"718470",4,20,2013,"113404","31759","C","113404.31759"
"718476",4,20,2013,"113424","31738","C","113424.31738"
"718502",4,20,2013,"110029","31755","C","110029.31755"
"718509",4,20,2013,"113424","31743","C","113424.31743"
"718510",4,20,2013,"113424","31754","C","113424.31754"
"718514",4,20,2013,"113424","30582","C","113424.30582"
"718518",4,20,2013,"113424","31746","C","113424.31746"
"718532",4,20,2013,"113424","45715","C","113424.45715"
"718534",4,20,2013,"113424","31751","C","113424.31751"
"718548",4,20,2013,"110029","46192","C","110029.46192"
"718551",4,20,2013,"113404","31755","C","113404.31755"
"718580",4,20,2013,"113424","31745","C","113424.31745"
"718662",4,20,2013,"110029","31745","C","110029.31745"
"718673",4,20,2013,"110029","31751","C","110029.31751"
"718718",4,20,2013,"113424","45855","C","113424.45855"
"718725",4,20,2013,"110029","31743","C","110029.31743"
"718744",4,20,2013,"113424","46192","C","113424.46192"
"718765",4,20,2013,"110029","31734","C","110029.31734"
"718815",4,20,2013,"113424","31734","C","113424.31734"
"718887",4,20,2013,"110029","45715","C","110029.45715"
"718914",4,20,2013,"110029","30574","C","110029.30574"
"719019",4,20,2013,"113424","31755","C","113424.31755"
"719283",4,20,2013,"113404","30574","C","113404.30574"
"719621",4,21,2013,"113424","30582","C","113424.30582"
"719622",4,21,2013,"113424","31754","C","113424.31754"
"719625",4,21,2013,"110029","47988","C","110029.47988"
"719627",4,21,2013,"113424","31759","C","113424.31759"
"719650",4,21,2013,"113424","31738","C","113424.31738"
"719655",4,21,2013,"113404","31755","C","113404.31755"
"719700",4,21,2013,"113404","31751","C","113404.31751"
"719786",4,21,2013,"113404","46192","C","113404.46192"
"719842",4,21,2013,"113424","45855","C","113424.45855"
"719862",4,21,2013,"113424","31743","C","113424.31743"
"719910",4,21,2013,"113424","31755","C","113424.31755"
"719929",4,21,2013,"110029","31746","C","110029.31746"
"719940",4,21,2013,"113424","31734","C","113424.31734"
"720018",4,21,2013,"113424","46192","C","113424.46192"
"720194",4,21,2013,"113424","45715","C","113424.45715"
"720228",4,21,2013,"113424","47988","C","113424.47988"
"720387",4,21,2013,"113424","31746","C","113424.31746"
"720574",4,21,2013,"110029","30572","C","110029.30572"
"720762",4,21,2013,"113424","30574","C","113424.30574"
"720814",4,21,2013,"110029","45715","C","110029.45715"
"720842",4,21,2013,"110029","31743","C","110029.31743"
"720843",4,21,2013,"110029","30582","C","110029.30582"
"720856",4,21,2013,"110029","45764","C","110029.45764"
"720873",4,21,2013,"110029","31759","C","110029.31759"
